"日期","收盘","开盘","高","低","交易量","涨跌幅"
"2022-10-6","1,710.85","1,716.06","1,726.09","1,706.53","","-0.29%"
"2022-10-5","1,715.81","1,726.42","1,728.10","1,700.15","","-0.60%"
"2022-10-4","1,726.24","1,699.40","1,729.73","1,694.73","","1.59%"
"2022-10-3","1,699.22","1,661.30","1,701.80","1,659.10","","2.38%"
"2022-9-30","1,659.67","1,661.13","1,675.57","1,658.93","","-0.04%"
"2022-9-29","1,660.29","1,659.88","1,665.12","1,641.05","","0.05%"
"2022-9-28","1,659.44","1,629.26","1,663.17","1,614.35","","1.88%"
"2022-9-27","1,628.80","1,621.99","1,642.94","1,621.77","","0.45%"
"2022-9-26","1,621.57","1,645.40","1,650.02","1,620.80","","-1.31%"
"2022-9-23","1,643.09","1,671.55","1,676.59","1,639.59","","-1.64%"
"2022-9-22","1,670.53","1,675.06","1,685.49","1,655.53","","-0.19%"
"2022-9-21","1,673.74","1,663.67","1,688.15","1,654.15","","0.64%"
"2022-9-20","1,663.11","1,675.47","1,679.34","1,659.60","","-0.76%"
"2022-9-19","1,675.78","1,675.44","1,680.16","1,659.67","","0.05%"
"2022-9-16","1,674.94","1,664.27","1,680.69","1,653.85","","0.67%"
"2022-9-15","1,663.74","1,696.06","1,698.62","1,660.04","","-1.89%"
"2022-9-14","1,695.80","1,701.86","1,707.49","1,693.26","","-0.34%"
"2022-9-13","1,701.55","1,724.75","1,732.34","1,696.70","","-1.31%"
"2022-9-12","1,724.07","1,717.05","1,735.37","1,711.97","","0.47%"
"2022-9-9","1,716.05","1,708.84","1,729.94","1,708.22","","0.51%"
"2022-9-8","1,707.28","1,718.40","1,728.80","1,703.50","","-0.61%"
"2022-9-7","1,717.69","1,701.61","1,719.82","1,690.90","","0.97%"
"2022-9-6","1,701.15","1,710.56","1,727.24","1,699.30","","-0.53%"
"2022-9-5","1,710.21","1,712.99","1,716.34","1,707.47","","-0.07%"
"2022-9-2","1,711.44","1,696.35","1,718.31","1,694.64","","0.91%"
"2022-9-1","1,696.09","1,711.09","1,711.81","1,688.35","","-0.85%"
"2022-8-31","1,710.70","1,723.83","1,726.86","1,709.10","","-0.75%"
"2022-8-30","1,723.55","1,738.36","1,740.93","1,720.85","","-0.82%"
"2022-8-29","1,737.82","1,736.19","1,745.63","1,720.08","","0.06%"
"2022-8-26","1,736.86","1,758.55","1,759.31","1,733.83","","-1.23%"
"2022-8-25","1,758.44","1,751.55","1,765.93","1,749.71","","0.43%"
"2022-8-24","1,750.89","1,748.55","1,755.88","1,742.29","","0.18%"
"2022-8-23","1,747.67","1,736.40","1,754.28","1,730.52","","0.69%"
"2022-8-22","1,735.70","1,747.05","1,749.31","1,727.51","","-0.69%"
"2022-8-19","1,747.83","1,759.30","1,759.88","1,745.19","","-0.59%"
"2022-8-18","1,758.20","1,761.63","1,772.59","1,755.37","","-0.16%"
"2022-8-17","1,761.05","1,775.98","1,782.63","1,759.58","","-0.82%"
"2022-8-16","1,775.54","1,779.74","1,783.37","1,771.33","","-0.21%"
"2022-8-15","1,779.36","1,802.05","1,802.53","1,772.75","","-1.24%"
"2022-8-12","1,801.76","1,790.06","1,802.86","1,784.52","","0.69%"
"2022-8-11","1,789.45","1,792.39","1,799.40","1,783.24","","-0.15%"
"2022-8-10","1,792.13","1,794.21","1,807.90","1,787.32","","-0.11%"
"2022-8-9","1,794.08","1,789.21","1,800.45","1,782.85","","0.31%"
"2022-8-8","1,788.52","1,773.57","1,790.26","1,770.94","","0.81%"
"2022-8-5","1,774.15","1,791.16","1,795.29","1,764.88","","-0.94%"
"2022-8-4","1,790.97","1,765.34","1,795.29","1,763.00","","1.48%"
"2022-8-3","1,764.90","1,760.53","1,772.90","1,754.33","","0.29%"
"2022-8-2","1,759.75","1,772.23","1,788.24","1,759.86","","-0.68%"
"2022-8-1","1,771.73","1,765.05","1,775.22","1,758.05","","0.37%"
"2022-7-29","1,765.22","1,755.81","1,768.17","1,752.19","","0.58%"
"2022-7-28","1,755.11","1,734.61","1,757.43","1,733.59","","1.22%"
"2022-7-27","1,733.89","1,717.41","1,740.60","1,711.46","","0.98%"
"2022-7-26","1,717.00","1,719.69","1,728.36","1,713.20","","-0.10%"
"2022-7-25","1,718.78","1,728.15","1,736.43","1,714.57","","-0.44%"
"2022-7-22","1,726.46","1,718.61","1,739.28","1,712.93","","0.46%"
"2022-7-21","1,718.49","1,696.73","1,720.69","1,680.78","","1.30%"
"2022-7-20","1,696.43","1,711.30","1,714.94","1,692.53","","-0.86%"
"2022-7-19","1,711.07","1,709.27","1,718.64","1,704.96","","0.12%"
"2022-7-18","1,709.01","1,707.94","1,724.05","1,705.89","","0.13%"
"2022-7-15","1,706.78","1,709.81","1,716.92","1,698.82","","-0.16%"
"2022-7-14","1,709.45","1,735.70","1,736.94","1,697.48","","-1.49%"
"2022-7-13","1,735.23","1,726.17","1,745.54","1,707.38","","0.55%"
"2022-7-12","1,725.81","1,733.99","1,743.49","1,722.93","","-0.45%"
"2022-7-11","1,733.67","1,742.86","1,744.92","1,731.01","","-0.47%"
"2022-7-8","1,741.82","1,740.05","1,752.50","1,733.24","","0.13%"
"2022-7-7","1,739.61","1,738.93","1,749.14","1,735.95","","0.08%"
"2022-7-6","1,738.30","1,764.87","1,773.06","1,731.75","","-1.48%"
"2022-7-5","1,764.35","1,808.74","1,812.42","1,763.48","","-2.47%"
"2022-7-4","1,809.12","1,812.27","1,814.36","1,803.45","","-0.06%"
"2022-7-1","1,810.18","1,807.31","1,812.09","1,784.10","","0.18%"
"2022-6-30","1,806.89","1,817.80","1,825.90","1,802.20","","-0.56%"
"2022-6-29","1,817.11","1,819.95","1,833.24","1,812.10","","-0.14%"
"2022-6-28","1,819.69","1,822.85","1,830.09","1,818.20","","-0.17%"
"2022-6-27","1,822.73","1,838.15","1,841.34","1,820.40","","-0.19%"
"2022-6-24","1,826.18","1,822.88","1,832.15","1,816.70","","0.21%"
"2022-6-23","1,822.43","1,837.87","1,846.19","1,821.88","","-0.81%"
"2022-6-22","1,837.39","1,832.96","1,848.44","1,823.23","","0.26%"
"2022-6-21","1,832.56","1,838.37","1,844.15","1,828.29","","-0.31%"
"2022-6-20","1,838.29","1,840.40","1,846.42","1,834.49","","-0.06%"
"2022-6-17","1,839.35","1,857.34","1,858.29","1,833.72","","-0.93%"
"2022-6-16","1,856.71","1,833.99","1,857.91","1,815.95","","1.27%"
"2022-6-15","1,833.38","1,808.35","1,841.74","1,807.24","","1.40%"
"2022-6-14","1,808.10","1,819.10","1,832.19","1,804.65","","-0.59%"
"2022-6-13","1,818.77","1,875.80","1,877.38","1,818.90","","-2.79%"
"2022-6-10","1,870.96","1,848.09","1,876.47","1,825.02","","1.26%"
"2022-6-9","1,847.61","1,853.53","1,855.52","1,839.60","","-0.30%"
"2022-6-8","1,853.26","1,852.51","1,859.90","1,844.35","","0.07%"
"2022-6-7","1,851.97","1,841.60","1,855.86","1,836.73","","0.60%"
"2022-6-6","1,841.00","1,850.29","1,858.15","1,840.50","","-0.53%"
"2022-6-3","1,850.77","1,868.53","1,874.30","1,847.02","","-0.93%"
"2022-6-2","1,868.13","1,846.44","1,870.69","1,843.76","","1.22%"
"2022-6-1","1,845.55","1,837.37","1,850.40","1,828.28","","0.46%"
"2022-5-31","1,837.09","1,856.40","1,857.69","1,834.90","","-1.03%"
